,State,date,January,February,March,April,May,June,July,August,September,October,November,December
1992,Washington,1998,32.0,37.7,41.0,46.0,52.9,58.8,69.0,66.8,62.2,47.0,39.6,30.2
1993,Washington,1999,34.3,35.0,38.6,43.7,48.5,56.0,62.0,65.6,57.1,46.7,41.1,34.7
1994,Washington,2000,30.4,35.2,39.1,47.8,51.1,58.5,63.5,63.4,56.3,46.8,32.6,29.4
1995,Washington,2001,31.8,32.1,40.0,43.5,53.1,55.6,63.4,66.0,59.8,45.7,39.7,31.8
1996,Washington,2002,32.9,34.3,35.6,44.7,49.7,59.5,66.1,63.6,57.5,45.5,39.2,34.6
1997,Washington,2003,36.1,35.4,41.0,44.6,51.3,60.8,67.5,65.9,60.0,50.6,33.3,31.6
1998,Washington,2004,29.8,35.1,42.9,48.6,52.4,60.4,67.3,67.0,56.1,48.5,38.1,34.5
1999,Washington,2005,31.5,35.8,42.7,46.3,54.7,57.0,65.0,65.8,55.7,48.4,35.7,29.4
2000,Washington,2006,35.9,32.8,38.8,45.7,53.0,59.8,67.5,64.2,58.8,47.0,36.1,30.5
2001,Washington,2007,28.6,35.6,41.5,44.9,52.9,57.5,68.1,63.3,56.7,45.6,36.4,30.4
2002,Washington,2008,27.4,35.4,37.0,40.8,53.1,56.2,64.4,64.0,57.8,46.6,40.2,26.2
2003,Washington,2009,30.1,33.1,35.3,44.1,52.3,59.9,67.5,65.4,59.9,44.2,38.0,26.6
2004,Washington,2010,36.3,38.5,40.9,44.6,48.7,55.9,64.2,63.5,57.1,48.6,34.8,31.9
2005,Washington,2011,32.1,31.1,38.4,40.2,48.6,55.5,61.0,64.9,61.0,47.2,35.3,31.0
2006,Washington,2012,30.7,34.5,37.6,46.0,50.9,55.0,65.2,66.2,59.7,47.4,39.0,32.5
2007,Washington,2013,29.1,35.5,40.2,44.7,53.5,58.7,67.2,66.2,59.7,46.1,36.7,28.2
2008,Washington,2014,34.1,29.8,40.1,45.8,54.3,58.3,68.6,67.3,59.8,51.9,36.3,34.2
2009,Washington,2015,35.1,40.7,44.8,45.7,56.0,65.5,68.6,66.6,56.2,52.4,36.0,32.1
2010,Washington,2016,33.0,39.1,41.8,51.6,55.1,59.9,63.6,65.9,56.4,47.4,43.0,26.1
2011,Washington,2017,24.8,31.0,39.3,44.2,53.7,59.5,67.1,68.6,59.8,46.2,37.7,29.9
2012,Washington,2018,35.4,32.4,38.8,45.3,57.6,58.2,67.5,66.0,56.3,47.4,38.6,33.1
2013,Washington,2019,34.2,25.3,36.2,46.3,55.6,59.5,63.8,66.4,57.1,42.8,37.6,33.5
2014,Washington,2020,34.2,35.6,38.3,46.0,53.3,57.9,64.8,65.7,61.2,48.4,37.6,33.7
2015,Washington,2021,34.6,31.3,39.7,46.7,52.7,64.6,69.7,65.9,58.0,46.6,39.9,29.5
2016,New_York,1950,29.2,19.8,24.5,39.2,54.5,63.0,66.7,65.5,56.0,50.5,37.9,23.0
2017,New_York,1951,23.5,23.8,32.2,43.7,55.4,62.9,68.0,64.9,58.3,50.1,31.3,25.9
2018,New_York,1952,23.4,24.6,30.1,46.4,51.5,65.0,71.4,66.7,60.3,44.3,38.7,28.2
2019,New_York,1953,26.2,26.5,33.6,42.7,56.3,64.7,68.7,65.9,59.6,49.8,39.7,30.8
2020,New_York,1954,17.2,28.4,30.3,45.3,52.5,65.0,66.6,64.1,58.1,51.8,36.8,24.2
2021,New_York,1955,17.8,22.0,30.5,47.3,57.8,63.7,72.8,70.8,58.0,50.6,34.6,18.8
2022,New_York,1956,20.2,23.9,25.6,39.7,50.4,64.0,65.3,65.4,55.5,49.3,37.7,29.0
2023,New_York,1957,14.5,26.0,32.1,45.4,53.7,67.0,67.1,63.6,59.5,47.0,38.4,30.2
2024,New_York,1958,20.2,15.8,31.8,45.0,51.4,58.8,68.1,65.6,58.8,47.2,38.0,16.2
2025,New_York,1959,18.0,18.1,28.6,44.3,57.3,64.3,69.7,70.3,63.0,49.2,35.1,27.3
2026,New_York,1960,20.9,24.5,21.5,46.2,56.7,63.1,65.8,65.9,60.6,46.9,39.5,19.6
2027,New_York,1961,13.9,23.0,31.0,40.0,52.2,63.0,68.0,66.6,65.8,51.4,37.2,25.2
2028,New_York,1962,19.1,18.1,31.0,43.2,57.4,64.2,65.2,65.5,55.9,48.0,32.7,21.2
2029,New_York,1963,17.1,14.4,31.5,42.7,52.6,64.0,68.3,62.9,54.5,53.2,41.2,17.2
2030,New_York,1964,22.6,19.6,32.1,42.8,57.6,62.5,70.0,62.8,58.4,46.0,39.0,25.7
2031,New_York,1965,16.8,20.8,28.1,39.1,57.5,61.7,64.8,65.6,60.0,45.9,35.1,28.7
2032,New_York,1966,17.6,21.2,32.3,40.5,50.0,64.0,68.9,66.6,56.2,46.4,39.7,25.4
2033,New_York,1967,26.1,16.4,27.7,42.5,47.3,67.0,67.6,65.3,57.7,48.2,32.2,27.0
2034,New_York,1968,14.1,16.2,33.3,47.5,51.4,62.3,68.5,65.6,61.2,50.3,35.3,21.4
2035,New_York,1969,19.6,21.6,28.4,44.7,53.5,63.1,67.3,67.7,59.6,47.2,36.4,20.7
2036,New_York,1970,10.8,20.4,27.9,43.6,56.1,62.9,68.4,67.1,60.2,50.8,39.0,21.8
2037,New_York,1971,14.4,22.7,27.2,39.0,52.8,64.5,66.6,65.3,62.5,54.1,34.9,28.1
2038,New_York,1972,22.0,17.8,27.0,37.6,56.1,61.2,68.3,64.8,59.4,43.1,33.0,26.7
2039,New_York,1973,23.9,18.7,38.7,44.8,52.0,66.2,69.3,69.7,58.8,50.2,37.6,26.6
2040,New_York,1974,22.5,18.8,30.1,45.3,51.8,62.8,67.6,66.6,56.7,43.4,37.0,27.8
2041,New_York,1975,24.4,24.0,28.2,36.9,59.6,64.3,69.8,66.8,55.7,50.3,42.2,23.6
2042,New_York,1976,13.8,27.4,33.8,45.4,51.9,66.3,65.6,64.7,56.5,43.2,31.4,18.3
2043,New_York,1977,11.0,21.7,36.6,44.6,57.4,61.0,68.4,65.5,59.1,46.0,39.4,23.2
2044,New_York,1978,16.9,13.1,26.5,40.2,55.5,62.6,67.4,67.4,56.5,46.0,36.6,25.7
2045,New_York,1979,19.0,10.7,35.4,42.3,55.6,62.6,68.6,65.4,58.2,47.5,40.9,29.0
2046,New_York,1980,21.6,17.6,29.3,44.3,56.0,60.3,68.6,69.2,59.6,44.7,33.1,19.0
2047,New_York,1981,11.9,29.4,31.8,46.0,55.2,64.0,68.5,65.7,57.3,44.1,36.5,25.4
2048,New_York,1982,12.0,21.4,29.7,40.4,57.2,60.7,68.1,63.0,59.0,48.5,40.1,32.2
2049,New_York,1983,22.2,25.0,34.4,41.9,52.0,64.4,69.7,67.9,60.9,48.4,37.5,21.9
2050,New_York,1984,16.7,30.0,24.2,43.8,51.6,64.8,67.2,68.4,56.4,51.2,36.5,31.6
2051,New_York,1985,16.1,22.8,33.0,45.6,56.3,59.5,67.0,65.6,60.7,48.9,38.9,21.8
2052,New_York,1986,21.2,20.3,33.9,46.7,57.9,61.6,67.5,64.3,57.5,47.6,34.3,28.2
2053,New_York,1987,20.3,18.9,34.6,47.4,56.1,65.2,70.1,64.8,58.7,45.0,37.6,29.2
2054,New_York,1988,19.2,21.6,31.3,43.1,56.4,61.8,71.0,69.0,57.4,43.8,39.1,24.4
2055,New_York,1989,25.6,20.8,30.3,40.3,55.0,64.7,68.2,65.6,59.1,49.1,35.8,11.1
2056,New_York,1990,30.3,26.7,34.5,45.6,52.1,63.9,68.2,67.0,58.0,50.7,39.5,30.8
2057,New_York,1991,21.0,27.6,34.7,47.4,60.0,65.5,68.6,68.2,57.4,50.1,37.0,27.5
2058,New_York,1992,22.2,23.9,27.5,41.6,54.4,61.2,64.6,63.9,58.6,44.1,36.2,27.0
2059,New_York,1993,24.3,14.9,27.6,44.2,55.2,62.4,69.6,67.8,57.6,45.6,36.4,24.5
2060,New_York,1994,10.6,16.9,29.1,44.9,52.2,65.8,70.4,64.5,58.2,47.9,41.5,30.1
2061,New_York,1995,27.2,18.6,35.3,39.8,53.7,66.1,70.6,68.7,56.8,52.1,33.0,20.8
2062,New_York,1996,18.9,21.8,27.8,41.6,52.6,65.3,66.4,67.3,60.2,48.0,32.6,31.9
2063,New_York,1997,20.0,27.3,30.1,41.0,49.8,64.9,66.9,64.9,57.8,46.9,34.5,27.8
2064,New_York,1998,27.5,30.2,34.8,46.0,60.4,63.7,67.7,68.0,61.1,49.4,38.5,32.8
2065,New_York,1999,20.7,27.1,30.1,44.0,57.4,66.7,71.3,65.8,62.1,46.7,42.2,28.6
2066,New_York,2000,19.2,25.9,37.9,42.6,56.4,63.5,64.8,65.4,58.3,48.8,36.3,19.4
2067,New_York,2001,22.4,24.7,28.0,44.4,57.0,64.8,65.9,70.0,59.4,50.1,43.1,33.4
2068,New_York,2002,29.1,29.1,33.2,45.9,51.3,64.3,70.0,69.0,63.1,46.2,36.0,24.8
2069,New_York,2003,14.6,18.3,31.7,41.3,53.8,62.6,68.1,69.1,60.5,46.2,40.5,27.5
2070,New_York,2004,12.8,21.6,34.8,44.1,58.5,62.0,67.3,65.8,61.9,48.4,38.8,26.0
2071,New_York,2005,18.6,24.1,27.6,45.9,51.0,69.1,71.1,70.1,63.2,49.7,40.5,23.8
2072,New_York,2006,30.1,24.7,31.7,45.7,55.7,64.4,71.0,66.8,58.1,46.6,42.4,34.4
2073,New_York,2007,25.2,16.2,30.2,41.2,56.2,65.7,66.7,67.8,62.0,54.9,35.9,25.9
2074,New_York,2008,25.9,23.5,29.3,48.4,51.7,66.6,69.1,64.8,60.7,46.4,36.4,26.5
2075,New_York,2009,15.0,24.7,33.1,45.8,55.1,62.1,65.2,67.9,58.4,45.9,41.8,25.2
2076,New_York,2010,21.8,24.1,38.2,49.2,58.6,65.1,71.4,68.2,60.9,48.5,37.9,23.1
2077,New_York,2011,18.6,21.8,30.9,45.0,58.0,65.1,71.4,67.6,62.6,49.6,43.1,31.8
2078,New_York,2012,26.0,29.9,43.3,43.9,60.5,64.6,71.4,68.4,59.9,50.9,35.7,31.6
2079,New_York,2013,24.3,23.3,30.6,43.4,57.2,64.0,71.2,65.8,58.3,50.8,34.4,25.4
2080,New_York,2014,16.9,18.8,23.6,43.5,56.7,65.0,67.4,65.3,60.1,51.3,35.3,30.2
2081,New_York,2015,16.2,9.2,25.5,43.3,61.0,63.0,68.1,67.5,65.0,47.4,42.8,39.3
2082,New_York,2016,23.7,26.7,37.7,41.3,55.7,64.1,70.4,70.9,62.9,50.5,40.2,27.6
2083,New_York,2017,27.9,30.6,28.2,48.8,54.0,63.9,68.1,65.6,62.3,54.8,36.2,22.6
2084,New_York,2018,19.1,29.4,29.9,37.8,60.0,63.4,71.2,70.4,63.6,47.7,33.3,28.5
2085,New_York,2019,19.4,24.2,29.5,44.5,54.2,62.9,71.0,66.6,60.3,50.2,32.8,27.3
2086,New_York,2020,27.7,26.6,37.2,41.1,54.2,65.2,72.9,68.6,59.6,49.0,41.9,29.8
2087,New_York,2021,24.0,21.7,35.0,45.7,54.7,67.1,67.7,70.4,61.8,54.8,37.0,32.7
2088,Nevada,1950,27.0,36.8,38.9,48.0,53.6,62.6,72.2,69.9,61.2,54.7,43.4,38.3
2089,Nevada,1951,31.2,34.9,37.3,48.8,55.3,63.2,72.6,69.1,63.8,48.7,37.7,27.2
2090,Nevada,1952,26.1,31.2,32.0,48.0,56.7,61.1,71.8,70.9,63.7,56.0,33.7,32.0
2091,Nevada,1953,38.9,35.0,40.3,45.3,48.2,60.9,74.0,68.6,65.1,50.5,42.6,30.8
2092,Nevada,1954,32.9,39.5,36.3,50.6,59.4,61.9,73.5,67.1,61.0,50.8,42.3,29.4
2093,Nevada,1955,22.5,27.2,36.9,42.5,52.6,63.4,69.8,71.7,62.4,52.6,37.3,34.6
2094,Nevada,1956,35.2,28.2,40.2,46.4,55.8,64.6,71.1,67.8,63.8,49.0,36.2,31.5
2095,Nevada,1957,25.0,38.4,40.6,45.1,52.4,65.4,71.1,68.8,62.3,47.7,34.2,34.0
2096,Nevada,1958,32.3,39.2,35.0,43.8,59.5,63.8,70.6,73.6,62.6,53.7,39.7,37.7
2097,Nevada,1959,34.8,32.4,40.9,49.9,52.0,67.6,74.9,69.5,59.4,52.1,39.7,30.9
2098,Nevada,1960,26.6,31.2,42.9,47.6,54.6,68.2,74.4,69.6,65.0,50.4,39.2,31.9
2099,Nevada,1961,32.9,37.2,39.4,46.6,54.4,69.1,74.0,71.7,58.0,49.8,35.6,30.6
2100,Nevada,1962,26.6,33.0,35.2,51.3,52.6,63.7,70.0,69.5,63.7,53.4,41.7,34.0
2101,Nevada,1963,27.8,42.4,37.7,41.2,57.5,59.1,69.8,69.7,65.1,55.4,39.7,32.2
2102,Nevada,1964,28.6,30.3,34.7,44.1,52.8,60.9,72.5,69.3,59.5,55.3,35.4,33.8
2103,Nevada,1965,33.6,35.2,37.6,46.0,51.1,60.5,69.9,67.8,56.3,54.2,41.9,29.7
2104,Nevada,1966,29.3,30.1,40.9,47.8,59.6,64.2,71.5,71.6,63.2,50.3,41.3,31.1
2105,Nevada,1967,32.6,36.3,40.4,38.4,54.2,60.6,73.5,73.4,64.0,52.5,42.6,26.5
2106,Nevada,1968,30.5,40.5,41.6,43.8,54.6,65.4,73.5,65.1,61.0,51.0,39.0,28.7
2107,Nevada,1969,34.2,30.9,35.5,47.1,59.4,62.1,72.4,72.8,64.7,45.4,39.0,33.3
2108,Nevada,1970,33.1,39.2,38.3,40.4,55.5,64.2,72.8,72.5,58.1,47.4,40.9,29.1
2109,Nevada,1971,32.8,35.3,38.4,45.0,51.4,62.8,73.3,73.3,58.8,46.4,37.0,25.9
2110,Nevada,1972,28.5,36.5,46.0,45.6,56.7,66.2,73.1,70.0,59.1,48.6,36.0,26.0
2111,Nevada,1973,26.9,34.3,36.3,44.4,58.2,65.5,72.6,70.3,60.2,50.3,38.6,34.2
2112,Nevada,1974,28.8,33.7,42.4,44.7,56.8,68.3,71.7,69.1,64.1,51.3,40.0,30.5
2113,Nevada,1975,29.9,33.1,37.1,38.6,52.5,62.3,73.0,67.6,63.5,49.4,37.1,34.9
2114,Nevada,1976,32.7,36.2,37.0,44.1,58.3,62.8,72.4,65.2,62.0,50.0,42.1,31.4
2115,Nevada,1977,28.5,37.4,35.2,49.6,48.8,68.4,72.1,71.1,61.7,53.1,41.0,36.8
2116,Nevada,1978,34.1,35.8,44.6,44.8,52.8,63.5,71.6,69.4,58.8,54.4,36.3,26.4
2117,Nevada,1979,24.8,32.8,40.1,46.1,56.4,64.8,71.9,68.5,65.5,54.3,36.0,34.4
2118,Nevada,1980,33.6,38.9,37.0,47.8,52.2,61.7,72.5,69.0,62.1,51.6,41.0,36.8
2119,Nevada,1981,35.8,36.6,39.7,50.0,54.8,67.9,73.0,72.6,64.7,47.4,42.6,36.8
2120,Nevada,1982,28.0,34.8,38.1,43.7,54.5,62.5,70.2,71.2,59.7,47.6,35.9,31.1
2121,Nevada,1983,33.9,36.3,40.2,41.3,53.2,62.6,68.7,69.5,63.5,52.2,39.0,33.1
2122,Nevada,1984,29.2,32.9,40.2,44.0,58.5,62.2,73.0,70.8,63.1,45.5,38.4,27.4
2123,Nevada,1985,26.9,30.5,36.9,50.8,56.6,68.4,74.4,69.2,57.0,49.6,33.6,30.4
2124,Nevada,1986,38.1,39.5,45.9,47.0,56.3,68.5,69.7,73.4,56.2,49.8,40.4,32.6
2125,Nevada,1987,27.8,35.0,39.4,52.2,57.1,67.0,68.9,71.0,64.3,55.4,39.6,29.1
2126,Nevada,1988,27.8,35.9,40.6,48.4,54.7,66.6,75.0,71.2,61.5,58.0,39.3,29.1
2127,Nevada,1989,25.8,29.3,44.5,52.8,55.4,65.0,74.2,68.3,62.0,50.0,40.6,33.8
2128,Nevada,1990,31.9,30.9,43.1,51.7,53.9,65.4,73.5,69.9,65.5,52.2,39.2,23.3
2129,Nevada,1991,29.7,41.2,37.2,44.0,50.5,62.2,73.6,71.3,63.9,53.6,39.6,31.9
2130,Nevada,1992,30.8,39.3,43.6,52.9,61.8,64.8,70.4,72.1,63.7,54.3,35.7,26.9
2131,Nevada,1993,26.4,30.4,44.0,47.0,58.3,61.0,67.6,68.6,62.3,51.3,35.3,31.3
2132,Nevada,1994,34.2,32.3,44.9,48.6,57.2,67.9,75.2,73.3,63.7,49.1,31.0,31.8
2133,Nevada,1995,34.1,42.8,40.0,44.7,51.6,59.8,70.3,71.1,64.3,51.7,45.6,35.1
2134,Nevada,1996,34.2,37.4,42.0,48.4,56.0,66.9,75.3,72.5,60.9,50.0,40.7,34.2
2135,Nevada,1997,32.0,34.8,44.5,45.4,60.5,64.0,70.1,71.8,63.3,49.9,41.0,29.7
2136,Nevada,1998,35.2,33.5,40.3,43.9,50.0,59.7,73.8,73.2,62.9,47.9,39.5,30.4
2137,Nevada,1999,34.5,35.7,41.2,42.5,54.0,64.1,71.5,69.4,62.8,54.1,44.6,32.5
2138,Nevada,2000,35.0,38.3,41.0,51.5,58.6,68.1,72.4,72.3,62.2,50.0,33.8,34.6
2139,Nevada,2001,29.7,32.0,43.8,45.7,61.8,67.1,72.0,74.2,65.5,54.7,41.6,30.6
2140,Nevada,2002,30.8,35.2,38.2,49.5,55.7,67.6,76.3,70.3,63.2,49.1,40.2,33.5
2141,Nevada,2003,40.7,34.1,42.7,44.2,57.0,67.8,77.0,72.4,64.8,57.0,35.9,33.3
2142,Nevada,2004,30.4,32.3,47.9,49.4,56.8,67.0,73.8,70.1,61.5,49.5,37.8,33.5
2143,Nevada,2005,32.4,35.4,41.5,45.8,56.3,61.5,75.9,71.4,60.1,51.7,42.1,33.9
2144,Nevada,2006,34.1,35.2,35.8,47.7,59.0,68.9,76.2,70.1,61.5,49.7,40.2,31.1
2145,Nevada,2007,27.4,36.8,45.9,49.2,58.8,67.6,76.9,72.9,61.4,49.9,42.3,29.2
2146,Nevada,2008,27.6,34.6,40.2,45.2,54.2,65.4,74.3,73.2,63.9,52.0,44.4,30.0
2147,Nevada,2009,34.4,35.3,40.0,46.1,60.6,62.4,74.1,70.2,66.7,47.9,40.7,26.0
2148,Nevada,2010,32.9,35.8,39.9,44.2,49.2,64.8,74.1,69.9,63.9,52.9,37.4,35.6
2149,Nevada,2011,32.9,32.8,40.6,44.4,50.8,62.4,71.9,72.5,65.6,52.4,37.6,30.9
2150,Nevada,2012,35.0,34.6,42.4,49.9,58.0,66.2,73.7,74.2,66.2,53.4,43.4,31.3
2151,Nevada,2013,26.0,33.3,44.7,48.4,56.5,68.6,76.3,71.6,62.5,48.1,41.5,28.4
2152,Nevada,2014,37.1,39.2,43.4,49.0,57.4,66.7,76.1,69.5,65.5,55.4,41.5,35.6
2153,Nevada,2015,37.7,42.8,47.6,47.8,55.4,71.0,70.9,72.7,65.9,56.2,35.9,30.8
2154,Nevada,2016,31.1,38.0,44.2,50.1,55.1,69.7,73.7,72.1,62.3,53.2,43.2,30.5
2155,Nevada,2017,29.1,38.1,45.7,47.1,57.1,68.6,76.2,73.5,61.6,50.4,44.4,34.8
2156,Nevada,2018,38.5,33.7,39.5,50.0,57.7,67.8,77.0,73.2,65.0,50.3,39.4,32.0
2157,Nevada,2019,34.1,30.0,40.1,50.1,51.7,64.3,72.8,73.1,61.7,45.6,41.8,33.2
2158,Nevada,2020,35.3,36.3,40.5,48.8,58.8,65.0,74.2,75.6,66.6,55.3,40.5,32.4
2159,Nevada,2021,33.7,35.6,39.2,49.3,57.2,72.6,77.8,72.5,65.6,49.6,45.2,32.4
2160,Kansas,1950,29.0,37.2,40.0,50.9,63.3,74.5,72.9,71.4,65.9,61.3,39.6,16.9
2161,Kansas,1951,28.7,35.6,38.1,50.0,63.6,68.3,76.4,77.3,64.5,54.7,37.4,18.6
2162,Kansas,1952,33.2,38.2,37.3,51.2,63.5,81.2,80.0,78.8,70.1,54.0,40.0,24.4
2163,Kansas,1953,35.3,38.4,46.2,50.1,62.7,80.7,78.3,76.6,71.4,59.8,43.4,26.7
2164,Kansas,1954,28.4,44.9,40.0,59.0,59.3,76.6,85.1,80.9,74.5,57.2,46.2,26.2
2165,Kansas,1955,30.5,29.0,41.4,59.0,66.0,70.0,82.6,79.4,71.1,57.7,38.3,18.5
2166,Kansas,1956,28.0,31.3,43.6,51.2,68.3,78.0,79.5,80.0,72.2,62.2,41.4,26.4
2167,Kansas,1957,23.7,37.8,41.3,50.9,61.4,71.4,81.2,78.8,64.9,54.1,39.7,29.3
2168,Kansas,1958,32.0,29.2,31.9,50.9,65.8,73.0,75.6,76.6,69.7,57.4,44.5,19.3
2169,Kansas,1959,25.1,31.8,43.2,52.6,65.4,75.2,75.3,79.9,67.5,52.4,37.6,31.2
2170,Kansas,1960,27.2,25.5,31.4,56.5,62.5,72.5,76.2,77.5,70.2,58.2,43.4,22.3
2171,Kansas,1961,30.0,36.3,43.2,50.1,61.0,72.2,77.5,75.2,64.0,56.5,39.1,18.2
2172,Kansas,1962,24.0,35.5,39.3,53.2,71.1,71.7,77.1,77.7,65.9,59.2,43.3,23.1
2173,Kansas,1963,20.1,36.0,46.7,57.6,66.3,76.6,81.2,78.8,71.2,65.5,45.2,13.1
2174,Kansas,1964,33.9,32.4,39.6,55.4,67.6,73.0,82.3,75.5,68.3,56.0,44.2,20.2
2175,Kansas,1965,32.5,31.0,32.6,57.2,66.8,72.2,78.5,75.6,64.7,58.0,46.9,31.8
2176,Kansas,1966,24.6,30.5,46.1,50.9,64.2,73.9,82.6,73.4,66.2,55.6,43.7,22.8
2177,Kansas,1967,31.8,34.7,47.2,57.3,60.7,71.5,74.7,73.3,65.1,56.4,41.3,25.9
2178,Kansas,1968,29.1,32.6,46.4,53.5,59.2,74.6,77.8,76.2,67.2,57.9,39.9,20.7
2179,Kansas,1969,27.7,33.6,34.0,55.3,64.5,69.7,80.3,76.8,69.2,51.5,42.9,21.5
2180,Kansas,1970,25.8,37.5,37.3,52.6,67.6,72.6,79.0,80.3,67.5,52.3,40.5,23.3
2181,Kansas,1971,26.9,29.5,41.2,54.5,61.4,76.5,76.1,75.5,68.0,58.7,43.2,25.6
2182,Kansas,1972,27.4,34.5,47.8,54.7,62.8,74.1,76.0,75.3,68.6,53.9,37.2,17.0
2183,Kansas,1973,27.7,34.6,45.4,50.4,61.2,74.4,77.8,78.0,65.1,59.0,43.6,20.1
2184,Kansas,1974,24.5,37.8,46.7,55.4,66.7,71.8,82.2,73.2,61.7,58.1,42.2,25.4
2185,Kansas,1975,31.8,28.8,37.9,52.7,64.0,71.9,78.1,78.9,64.8,58.4,42.3,26.1
2186,Kansas,1976,30.8,43.4,43.9,55.7,59.9,72.7,78.3,77.6,68.0,50.5,37.2,17.6
2187,Kansas,1977,21.0,38.7,46.3,57.3,67.7,76.0,80.9,75.4,70.0,56.8,42.8,19.7
2188,Kansas,1978,19.1,21.2,41.2,55.9,61.9,74.3,81.2,77.3,72.2,56.6,41.8,19.3
2189,Kansas,1979,15.0,24.5,43.6,52.7,61.5,72.6,77.8,75.5,69.9,59.2,39.0,29.0
2190,Kansas,1980,28.9,29.0,38.8,52.2,62.6,76.8,85.5,80.6,70.9,55.6,44.4,24.2
2191,Kansas,1981,33.1,36.7,45.3,61.4,60.3,75.8,79.2,74.8,68.9,54.9,45.3,21.6
2192,Kansas,1982,24.6,28.7,43.2,51.4,63.9,68.1,78.8,77.9,68.4,55.9,40.8,28.7
2193,Kansas,1983,31.0,35.5,41.8,46.8,59.4,70.3,81.3,83.8,71.1,57.6,43.7,7.6
2194,Kansas,1984,26.8,39.7,38.5,49.0,62.2,74.4,78.7,79.5,66.8,54.6,43.4,25.7
2195,Kansas,1985,23.4,28.2,46.5,57.5,65.6,71.1,79.0,74.6,66.6,55.0,35.9,11.4
2196,Kansas,1986,37.8,35.5,49.8,56.9,64.3,75.8,80.7,74.4,70.4,55.4,39.3,26.0
2197,Kansas,1987,31.0,40.0,43.8,55.0,67.2,74.8,78.2,76.0,67.5,53.6,44.9,28.1
2198,Kansas,1988,25.4,32.2,43.1,52.4,66.2,77.2,78.1,79.2,68.5,53.7,44.5,25.4
2199,Kansas,1989,36.2,24.6,43.8,57.2,64.0,69.4,77.1,75.0,64.5,57.6,43.3,13.8
2200,Kansas,1990,36.1,36.1,45.3,52.7,60.4,76.8,77.7,77.0,71.9,56.1,48.0,19.8
2201,Kansas,1991,26.0,41.8,46.8,55.8,67.0,76.2,80.1,77.0,68.3,56.8,36.3,27.1
2202,Kansas,1992,36.4,41.7,47.8,54.6,62.7,68.7,75.5,70.9,67.9,56.4,37.8,24.0
2203,Kansas,1993,24.8,28.1,41.0,50.0,62.3,71.6,77.6,76.9,63.5,53.6,38.3,25.5
2204,Kansas,1994,28.8,29.9,47.2,53.4,64.7,77.0,75.8,76.9,68.0,57.5,43.8,27.0
2205,Kansas,1995,31.2,39.2,43.3,50.4,57.3,70.4,78.1,80.2,66.2,56.2,42.1,23.9
2206,Kansas,1996,27.0,36.2,37.8,53.5,65.2,74.4,76.8,74.5,65.0,56.3,38.2,19.6
2207,Kansas,1997,28.6,34.8,46.6,48.6,60.7,72.3,78.2,75.1,69.9,56.8,40.2,27.4
2208,Kansas,1998,32.6,39.6,38.2,51.9,67.9,73.6,79.6,77.9,74.4,58.5,47.1,29.4
2209,Kansas,1999,31.7,42.8,42.8,53.5,63.1,71.0,80.4,77.5,65.4,56.5,50.4,27.0
2210,Kansas,2000,33.3,41.0,46.3,53.8,66.5,72.0,79.0,83.0,71.1,59.4,36.8,10.0
2211,Kansas,2001,31.0,30.4,41.1,58.3,65.1,72.9,83.0,79.0,67.9,56.2,49.2,30.7
2212,Kansas,2002,33.8,35.9,39.2,56.4,62.1,76.9,80.7,78.4,70.4,50.5,42.4,28.9
2213,Kansas,2003,31.8,31.3,44.2,56.1,62.9,70.4,81.8,80.2,65.1,58.3,42.2,28.2
2214,Kansas,2004,30.4,31.8,49.2,54.9,66.9,71.2,75.2,72.7,70.8,57.8,44.2,26.6
2215,Kansas,2005,29.9,39.2,44.7,55.0,64.1,74.7,78.7,77.3,72.2,57.7,46.4,19.5
2216,Kansas,2006,41.3,34.5,45.6,59.6,65.8,75.8,81.1,78.8,64.4,55.1,44.6,31.1
2217,Kansas,2007,27.0,30.0,52.3,50.9,65.9,72.3,78.0,81.5,70.5,59.1,44.1,20.3
2218,Kansas,2008,30.0,32.3,43.2,50.5,63.0,73.8,78.6,75.2,66.4,55.4,44.6,17.6
2219,Kansas,2009,31.4,39.7,44.4,52.1,63.0,74.4,75.6,74.4,65.3,48.8,47.6,19.8
2220,Kansas,2010,27.2,29.9,44.2,57.8,62.1,77.0,79.6,79.7,70.8,59.1,43.6,19.1
2221,Kansas,2011,27.3,30.2,44.1,55.2,62.6,76.8,84.9,80.9,66.2,57.5,43.7,29.1
2222,Kansas,2012,36.1,37.1,55.5,59.2,69.0,77.5,84.4,76.5,68.2,54.0,46.5,27.7
2223,Kansas,2013,32.3,33.6,40.3,48.4,63.3,75.2,77.2,76.5,72.1,55.2,41.3,17.4
2224,Kansas,2014,29.6,27.8,40.6,54.0,64.7,73.6,75.4,78.3,68.2,58.9,38.5,28.2
2225,Kansas,2015,32.1,31.2,46.8,56.4,61.7,75.8,78.9,75.2,74.2,59.2,46.5,33.0
2226,Kansas,2016,32.0,40.8,49.7,56.3,61.6,77.5,79.7,76.4,70.8,61.5,49.9,22.9
2227,Kansas,2017,33.0,43.1,48.9,55.6,62.2,75.1,80.1,73.1,70.5,57.6,45.2,24.4
2228,Kansas,2018,29.9,31.9,45.9,47.6,71.1,78.2,78.7,75.7,70.1,53.6,38.2,28.0
2229,Kansas,2019,31.3,27.9,39.4,55.4,60.5,72.4,78.6,77.1,75.2,51.1,40.2,29.2
